,rating,user_id,book_id,work_id,genres,romance,history,biography,fantasy,fiction,mistery,classic
2333,5,220ef9c058a2132e6a9827f93a821d87,176534,,[],0,0,0,0,0,0,0
2334,5,220ef9c058a2132e6a9827f93a821d87,176494,,[],0,0,0,0,0,0,0
2335,4,220ef9c058a2132e6a9827f93a821d87,116563,,[],0,0,0,0,0,0,0
2336,4,220ef9c058a2132e6a9827f93a821d87,21412202,,[],0,0,0,0,0,0,0
2337,5,220ef9c058a2132e6a9827f93a821d87,17333223,,[],0,0,0,0,0,0,0
2338,4,220ef9c058a2132e6a9827f93a821d87,21480930,,[],0,0,0,0,0,0,0
2339,5,220ef9c058a2132e6a9827f93a821d87,6759,,[],0,0,0,0,0,0,0
2340,5,220ef9c058a2132e6a9827f93a821d87,37426,,[],0,0,0,0,0,0,0
2341,5,220ef9c058a2132e6a9827f93a821d87,1230843,,[],0,0,0,0,0,0,0
2342,5,220ef9c058a2132e6a9827f93a821d87,1942367,,[],0,0,0,0,0,0,0
2343,4,220ef9c058a2132e6a9827f93a821d87,15858,,[],0,0,0,0,0,0,0
2344,4,220ef9c058a2132e6a9827f93a821d87,18943,,[],0,0,0,0,0,0,0
2345,5,220ef9c058a2132e6a9827f93a821d87,2137,,[],0,0,0,0,0,0,0
2346,5,220ef9c058a2132e6a9827f93a821d87,302014,,[],0,0,0,0,0,0,0
2347,5,220ef9c058a2132e6a9827f93a821d87,1904075,,[],0,0,0,0,0,0,0
2348,5,220ef9c058a2132e6a9827f93a821d87,5171,1737200,"['Fiction', 'Historical Fiction', 'Book Club', 'Mystery', 'Contemporary', 'Adult Fiction', 'Adult']",0,0,0,0,1,1,0
2349,5,220ef9c058a2132e6a9827f93a821d87,153747,,[],0,0,0,0,0,0,0
2350,4,220ef9c058a2132e6a9827f93a821d87,114230,,[],0,0,0,0,0,0,0
2351,5,220ef9c058a2132e6a9827f93a821d87,419285,,[],0,0,0,0,0,0,0
2352,4,220ef9c058a2132e6a9827f93a821d87,95097,,[],0,0,0,0,0,0,0
2353,5,220ef9c058a2132e6a9827f93a821d87,16259,,[],0,0,0,0,0,0,0
2354,5,220ef9c058a2132e6a9827f93a821d87,16263,,[],0,0,0,0,0,0,0
2355,4,220ef9c058a2132e6a9827f93a821d87,16265,,[],0,0,0,0,0,0,0
2356,4,220ef9c058a2132e6a9827f93a821d87,16257,,[],0,0,0,0,0,0,0
2357,4,220ef9c058a2132e6a9827f93a821d87,16256,,[],0,0,0,0,0,0,0
2358,5,220ef9c058a2132e6a9827f93a821d87,16255,,[],0,0,0,0,0,0,0
2359,5,220ef9c058a2132e6a9827f93a821d87,3102,,[],0,0,0,0,0,0,0
2360,5,220ef9c058a2132e6a9827f93a821d87,3087,,[],0,0,0,0,0,0,0
2361,5,220ef9c058a2132e6a9827f93a821d87,3103,,[],0,0,0,0,0,0,0
2362,5,220ef9c058a2132e6a9827f93a821d87,109726,,[],0,0,0,0,0,0,0
2363,4,220ef9c058a2132e6a9827f93a821d87,7163139,,[],0,0,0,0,0,0,0
2364,4,220ef9c058a2132e6a9827f93a821d87,227571,,[],0,0,0,0,0,0,0
2365,4,220ef9c058a2132e6a9827f93a821d87,6564,,[],0,0,0,0,0,0,0
2366,5,220ef9c058a2132e6a9827f93a821d87,816858,,[],0,0,0,0,0,0,0
2367,4,220ef9c058a2132e6a9827f93a821d87,6563,,[],0,0,0,0,0,0,0
2368,4,220ef9c058a2132e6a9827f93a821d87,239906,,[],0,0,0,0,0,0,0
2369,5,220ef9c058a2132e6a9827f93a821d87,157993,,[],0,0,0,0,0,0,0
2370,4,220ef9c058a2132e6a9827f93a821d87,224538,,[],0,0,0,0,0,0,0
2371,5,220ef9c058a2132e6a9827f93a821d87,79552,,[],0,0,0,0,0,0,0
2372,4,220ef9c058a2132e6a9827f93a821d87,79547,,[],0,0,0,0,0,0,0
2373,4,220ef9c058a2132e6a9827f93a821d87,79551,,[],0,0,0,0,0,0,0
2374,5,220ef9c058a2132e6a9827f93a821d87,443103,,[],0,0,0,0,0,0,0
2375,4,220ef9c058a2132e6a9827f93a821d87,682596,,[],0,0,0,0,0,0,0
2376,5,220ef9c058a2132e6a9827f93a821d87,79549,,[],0,0,0,0,0,0,0
2377,5,220ef9c058a2132e6a9827f93a821d87,1003725,,[],0,0,0,0,0,0,0
2378,5,220ef9c058a2132e6a9827f93a821d87,25406,,[],0,0,0,0,0,0,0
2379,4,220ef9c058a2132e6a9827f93a821d87,50803,,[],0,0,0,0,0,0,0
2380,5,220ef9c058a2132e6a9827f93a821d87,18743,,[],0,0,0,0,0,0,0
2381,5,220ef9c058a2132e6a9827f93a821d87,52820,,[],0,0,0,0,0,0,0
2382,4,220ef9c058a2132e6a9827f93a821d87,7579,,[],0,0,0,0,0,0,0
2383,5,220ef9c058a2132e6a9827f93a821d87,776137,,[],0,0,0,0,0,0,0
2384,4,220ef9c058a2132e6a9827f93a821d87,5161,,[],0,0,0,0,0,0,0
2385,4,220ef9c058a2132e6a9827f93a821d87,37735,,[],0,0,0,0,0,0,0
2386,5,220ef9c058a2132e6a9827f93a821d87,143555,,[],0,0,0,0,0,0,0
2387,5,220ef9c058a2132e6a9827f93a821d87,6148028,,[],0,0,0,0,0,0,0
2388,4,220ef9c058a2132e6a9827f93a821d87,374671,,[],0,0,0,0,0,0,0
2389,0,220ef9c058a2132e6a9827f93a821d87,610018,,[],0,0,0,0,0,0,0
2390,4,220ef9c058a2132e6a9827f93a821d87,19581,,[],0,0,0,0,0,0,0
2391,5,220ef9c058a2132e6a9827f93a821d87,239887,,[],0,0,0,0,0,0,0
2392,5,220ef9c058a2132e6a9827f93a821d87,190507,,[],0,0,0,0,0,0,0
2393,5,220ef9c058a2132e6a9827f93a821d87,1214806,,[],0,0,0,0,0,0,0
2394,5,220ef9c058a2132e6a9827f93a821d87,1065838,,[],0,0,0,0,0,0,0
2395,4,220ef9c058a2132e6a9827f93a821d87,764425,,[],0,0,0,0,0,0,0
2396,4,220ef9c058a2132e6a9827f93a821d87,9941034,1120526,"['Fiction', 'Novels']",0,0,0,0,1,0,0
2397,5,220ef9c058a2132e6a9827f93a821d87,503967,,[],0,0,0,0,0,0,0
2398,4,220ef9c058a2132e6a9827f93a821d87,2530744,,[],0,0,0,0,0,0,0
2399,5,220ef9c058a2132e6a9827f93a821d87,126609,,[],0,0,0,0,0,0,0
2400,5,220ef9c058a2132e6a9827f93a821d87,805023,,[],0,0,0,0,0,0,0
2401,5,220ef9c058a2132e6a9827f93a821d87,659622,3311863,"['Fiction', 'Horror', 'Young Adult', 'Romance', 'Gothic', 'Thriller', 'Drama']",1,0,0,0,1,0,0
2402,5,220ef9c058a2132e6a9827f93a821d87,659612,,[],0,0,0,0,0,0,0
2403,5,220ef9c058a2132e6a9827f93a821d87,226706,,[],0,0,0,0,0,0,0
2404,5,220ef9c058a2132e6a9827f93a821d87,226709,,[],0,0,0,0,0,0,0
2405,5,220ef9c058a2132e6a9827f93a821d87,194700,,[],0,0,0,0,0,0,0
2406,4,220ef9c058a2132e6a9827f93a821d87,258096,,[],0,0,0,0,0,0,0
2407,5,220ef9c058a2132e6a9827f93a821d87,973686,,[],0,0,0,0,0,0,0
2408,5,220ef9c058a2132e6a9827f93a821d87,1028644,,[],0,0,0,0,0,0,0
2409,4,220ef9c058a2132e6a9827f93a821d87,2079375,,[],0,0,0,0,0,0,0
2410,5,220ef9c058a2132e6a9827f93a821d87,290115,,[],0,0,0,0,0,0,0
2411,5,220ef9c058a2132e6a9827f93a821d87,357,,[],0,0,0,0,0,0,0
2412,5,220ef9c058a2132e6a9827f93a821d87,360,,[],0,0,0,0,0,0,0
2413,5,220ef9c058a2132e6a9827f93a821d87,365,,[],0,0,0,0,0,0,0
2414,5,220ef9c058a2132e6a9827f93a821d87,8698,,[],0,0,0,0,0,0,0
2415,5,220ef9c058a2132e6a9827f93a821d87,8694,,[],0,0,0,0,0,0,0
2416,5,220ef9c058a2132e6a9827f93a821d87,8695,,[],0,0,0,0,0,0,0
2417,4,220ef9c058a2132e6a9827f93a821d87,8459983,,[],0,0,0,0,0,0,0
2418,5,220ef9c058a2132e6a9827f93a821d87,10964,,[],0,0,0,0,0,0,0
2419,5,220ef9c058a2132e6a9827f93a821d87,440003,1945702,"['Fiction', 'Humor', 'Novels', 'Contemporary']",0,0,0,0,1,0,0
2420,5,220ef9c058a2132e6a9827f93a821d87,28940,,[],0,0,0,0,0,0,0
2421,5,220ef9c058a2132e6a9827f93a821d87,230514,,[],0,0,0,0,0,0,0
2422,5,220ef9c058a2132e6a9827f93a821d87,15881,,[],0,0,0,0,0,0,0
2423,5,220ef9c058a2132e6a9827f93a821d87,2,,[],0,0,0,0,0,0,0
2424,5,220ef9c058a2132e6a9827f93a821d87,1,,[],0,0,0,0,0,0,0
2425,5,220ef9c058a2132e6a9827f93a821d87,6,,[],0,0,0,0,0,0,0
2426,5,220ef9c058a2132e6a9827f93a821d87,5,,[],0,0,0,0,0,0,0
2427,5,220ef9c058a2132e6a9827f93a821d87,136251,,[],0,0,0,0,0,0,0
2428,5,220ef9c058a2132e6a9827f93a821d87,386187,,[],0,0,0,0,0,0,0
2429,2,220ef9c058a2132e6a9827f93a821d87,7445,,[],0,0,0,0,0,0,0
2430,4,220ef9c058a2132e6a9827f93a821d87,6900,,[],0,0,0,0,0,0,0
2431,4,220ef9c058a2132e6a9827f93a821d87,760941,1264345,"['Nonfiction', 'Psychology', 'Memoir', 'Biography', 'Mental Health', 'Mental Illness', 'Biography Memoir']",0,0,1,0,0,0,0
2432,4,220ef9c058a2132e6a9827f93a821d87,3431,2561472,"['Fiction', 'Contemporary', 'Inspirational', 'Fantasy', 'Classics', 'Book Club', 'Spirituality']",0,0,0,1,1,0,1
2433,1,220ef9c058a2132e6a9827f93a821d87,2122,,[],0,0,0,0,0,0,0
2434,5,220ef9c058a2132e6a9827f93a821d87,595375,274128,"['LGBT', 'Young Adult', 'Romance', 'Queer', 'Fiction', 'Lesbian', 'Classics']",1,0,0,0,1,0,1
2435,3,220ef9c058a2132e6a9827f93a821d87,165361,,[],0,0,0,0,0,0,0
2436,4,220ef9c058a2132e6a9827f93a821d87,165399,,[],0,0,0,0,0,0,0
2437,3,220ef9c058a2132e6a9827f93a821d87,165363,,[],0,0,0,0,0,0,0
2438,4,220ef9c058a2132e6a9827f93a821d87,165395,,[],0,0,0,0,0,0,0
2439,4,220ef9c058a2132e6a9827f93a821d87,165185,,[],0,0,0,0,0,0,0
2440,4,220ef9c058a2132e6a9827f93a821d87,169669,,[],0,0,0,0,0,0,0
2441,4,220ef9c058a2132e6a9827f93a821d87,169661,,[],0,0,0,0,0,0,0
2442,4,220ef9c058a2132e6a9827f93a821d87,169673,,[],0,0,0,0,0,0,0
2443,4,220ef9c058a2132e6a9827f93a821d87,129644,,[],0,0,0,0,0,0,0
2444,5,220ef9c058a2132e6a9827f93a821d87,12560,,[],0,0,0,0,0,0,0
2445,5,220ef9c058a2132e6a9827f93a821d87,171221,,[],0,0,0,0,0,0,0
2446,5,220ef9c058a2132e6a9827f93a821d87,135222,,[],0,0,0,0,0,0,0
2447,5,220ef9c058a2132e6a9827f93a821d87,12296,,[],0,0,0,0,0,0,0
2448,4,220ef9c058a2132e6a9827f93a821d87,820591,,[],0,0,0,0,0,0,0
2449,4,220ef9c058a2132e6a9827f93a821d87,782817,,[],0,0,0,0,0,0,0
2450,5,220ef9c058a2132e6a9827f93a821d87,208213,,[],0,0,0,0,0,0,0
2451,5,220ef9c058a2132e6a9827f93a821d87,208204,,[],0,0,0,0,0,0,0
2452,4,220ef9c058a2132e6a9827f93a821d87,642569,,[],0,0,0,0,0,0,0
2453,5,220ef9c058a2132e6a9827f93a821d87,109961,,[],0,0,0,0,0,0,0
2454,4,220ef9c058a2132e6a9827f93a821d87,9476308,,[],0,0,0,0,0,0,0
2455,5,220ef9c058a2132e6a9827f93a821d87,156024,,[],0,0,0,0,0,0,0
2456,5,220ef9c058a2132e6a9827f93a821d87,62291,,[],0,0,0,0,0,0,0
2457,5,220ef9c058a2132e6a9827f93a821d87,10572,,[],0,0,0,0,0,0,0
2458,4,220ef9c058a2132e6a9827f93a821d87,802157,,[],0,0,0,0,0,0,0
2459,4,220ef9c058a2132e6a9827f93a821d87,657046,,[],0,0,0,0,0,0,0
2460,0,220ef9c058a2132e6a9827f93a821d87,153008,,[],0,0,0,0,0,0,0
2461,5,220ef9c058a2132e6a9827f93a821d87,409991,,[],0,0,0,0,0,0,0
2462,5,220ef9c058a2132e6a9827f93a821d87,12283733,,[],0,0,0,0,0,0,0
2463,5,220ef9c058a2132e6a9827f93a821d87,12305515,,[],0,0,0,0,0,0,0
2464,5,220ef9c058a2132e6a9827f93a821d87,8623688,,[],0,0,0,0,0,0,0
2465,5,220ef9c058a2132e6a9827f93a821d87,6912600,,[],0,0,0,0,0,0,0
2466,5,220ef9c058a2132e6a9827f93a821d87,4008489,,[],0,0,0,0,0,0,0
2467,5,220ef9c058a2132e6a9827f93a821d87,9018370,13895892,"['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Graphic Novels Comics', 'Post Apocalyptic']",0,0,0,0,1,0,0
2468,5,220ef9c058a2132e6a9827f93a821d87,763429,,[],0,0,0,0,0,0,0
2469,5,220ef9c058a2132e6a9827f93a821d87,138399,,[],0,0,0,0,0,0,0
2470,5,220ef9c058a2132e6a9827f93a821d87,6488483,,[],0,0,0,0,0,0,0
2471,5,220ef9c058a2132e6a9827f93a821d87,6145711,,[],0,0,0,0,0,0,0
2472,5,220ef9c058a2132e6a9827f93a821d87,4714126,,[],0,0,0,0,0,0,0
2473,5,220ef9c058a2132e6a9827f93a821d87,138395,,[],0,0,0,0,0,0,0
2474,5,220ef9c058a2132e6a9827f93a821d87,7469664,,[],0,0,0,0,0,0,0
2475,5,220ef9c058a2132e6a9827f93a821d87,1085771,1072542,"['Comics', 'Graphic Novels', 'Horror', 'Zombies', 'Fiction', 'Graphic Novels Comics', 'Post Apocalyptic']",0,0,0,0,1,0,0
2476,5,220ef9c058a2132e6a9827f93a821d87,138396,,[],0,0,0,0,0,0,0
2477,5,220ef9c058a2132e6a9827f93a821d87,30065,,[],0,0,0,0,0,0,0
2478,5,220ef9c058a2132e6a9827f93a821d87,1894269,,[],0,0,0,0,0,0,0
2479,5,220ef9c058a2132e6a9827f93a821d87,138397,,[],0,0,0,0,0,0,0
2480,5,220ef9c058a2132e6a9827f93a821d87,30069,,[],0,0,0,0,0,0,0
2481,5,220ef9c058a2132e6a9827f93a821d87,13490570,,[],0,0,0,0,0,0,0
2482,5,220ef9c058a2132e6a9827f93a821d87,3217221,,[],0,0,0,0,0,0,0
2483,5,220ef9c058a2132e6a9827f93a821d87,9674335,,[],0,0,0,0,0,0,0
2484,5,220ef9c058a2132e6a9827f93a821d87,43798,,[],0,0,0,0,0,0,0
2485,5,220ef9c058a2132e6a9827f93a821d87,31335,,[],0,0,0,0,0,0,0
2486,4,220ef9c058a2132e6a9827f93a821d87,43805,,[],0,0,0,0,0,0,0
2487,5,220ef9c058a2132e6a9827f93a821d87,119091,,[],0,0,0,0,0,0,0
2488,5,220ef9c058a2132e6a9827f93a821d87,31340,,[],0,0,0,0,0,0,0
2489,5,220ef9c058a2132e6a9827f93a821d87,31336,,[],0,0,0,0,0,0,0
2490,5,220ef9c058a2132e6a9827f93a821d87,43758,,[],0,0,0,0,0,0,0
2491,5,220ef9c058a2132e6a9827f93a821d87,43814,,[],0,0,0,0,0,0,0
2492,5,220ef9c058a2132e6a9827f93a821d87,11768,,[],0,0,0,0,0,0,0
2493,5,220ef9c058a2132e6a9827f93a821d87,4659,,[],0,0,0,0,0,0,0
2494,5,220ef9c058a2132e6a9827f93a821d87,4687,,[],0,0,0,0,0,0,0
2495,5,220ef9c058a2132e6a9827f93a821d87,26999,,[],0,0,0,0,0,0,0
2496,5,220ef9c058a2132e6a9827f93a821d87,27001,,[],0,0,0,0,0,0,0
2497,5,220ef9c058a2132e6a9827f93a821d87,27000,,[],0,0,0,0,0,0,0
2498,5,220ef9c058a2132e6a9827f93a821d87,372810,,[],0,0,0,0,0,0,0
2499,5,220ef9c058a2132e6a9827f93a821d87,1756594,,[],0,0,0,0,0,0,0
2500,5,220ef9c058a2132e6a9827f93a821d87,543235,,[],0,0,0,0,0,0,0
2501,5,220ef9c058a2132e6a9827f93a821d87,1213905,,[],0,0,0,0,0,0,0
2502,5,220ef9c058a2132e6a9827f93a821d87,603987,,[],0,0,0,0,0,0,0
2503,5,220ef9c058a2132e6a9827f93a821d87,543233,,[],0,0,0,0,0,0,0
2504,5,220ef9c058a2132e6a9827f93a821d87,575764,,[],0,0,0,0,0,0,0
2505,5,220ef9c058a2132e6a9827f93a821d87,603988,,[],0,0,0,0,0,0,0
2506,5,220ef9c058a2132e6a9827f93a821d87,294061,,[],0,0,0,0,0,0,0
2507,4,220ef9c058a2132e6a9827f93a821d87,214281,,[],0,0,0,0,0,0,0
2508,4,220ef9c058a2132e6a9827f93a821d87,201227,,[],0,0,0,0,0,0,0
2509,5,220ef9c058a2132e6a9827f93a821d87,1572079,,[],0,0,0,0,0,0,0
2510,5,220ef9c058a2132e6a9827f93a821d87,425137,,[],0,0,0,0,0,0,0
2511,5,220ef9c058a2132e6a9827f93a821d87,77013,,[],0,0,0,0,0,0,0
2512,5,220ef9c058a2132e6a9827f93a821d87,31182,,[],0,0,0,0,0,0,0
2513,5,220ef9c058a2132e6a9827f93a821d87,112321,,[],0,0,0,0,0,0,0
2514,5,220ef9c058a2132e6a9827f93a821d87,233904,,[],0,0,0,0,0,0,0
2515,5,220ef9c058a2132e6a9827f93a821d87,31180,,[],0,0,0,0,0,0,0
2516,5,220ef9c058a2132e6a9827f93a821d87,112325,,[],0,0,0,0,0,0,0
2517,5,220ef9c058a2132e6a9827f93a821d87,112323,,[],0,0,0,0,0,0,0
2518,5,220ef9c058a2132e6a9827f93a821d87,40021,,[],0,0,0,0,0,0,0
2519,5,220ef9c058a2132e6a9827f93a821d87,40020,,[],0,0,0,0,0,0,0
2520,5,220ef9c058a2132e6a9827f93a821d87,31177,,[],0,0,0,0,0,0,0
2521,4,220ef9c058a2132e6a9827f93a821d87,202948,,[],0,0,0,0,0,0,0
2522,3,220ef9c058a2132e6a9827f93a821d87,112322,,[],0,0,0,0,0,0,0
2523,4,220ef9c058a2132e6a9827f93a821d87,31178,,[],0,0,0,0,0,0,0
2524,5,220ef9c058a2132e6a9827f93a821d87,77699,,[],0,0,0,0,0,0,0
2525,5,220ef9c058a2132e6a9827f93a821d87,81034,,[],0,0,0,0,0,0,0
2526,4,220ef9c058a2132e6a9827f93a821d87,721867,,[],0,0,0,0,0,0,0
2527,5,220ef9c058a2132e6a9827f93a821d87,81026,,[],0,0,0,0,0,0,0
2528,4,220ef9c058a2132e6a9827f93a821d87,19825,,[],0,0,0,0,0,0,0
2529,4,220ef9c058a2132e6a9827f93a821d87,1035751,,[],0,0,0,0,0,0,0
2530,4,220ef9c058a2132e6a9827f93a821d87,59,,[],0,0,0,0,0,0,0
2531,5,220ef9c058a2132e6a9827f93a821d87,19821,,[],0,0,0,0,0,0,0
2532,4,220ef9c058a2132e6a9827f93a821d87,81069,,[],0,0,0,0,0,0,0
2533,5,220ef9c058a2132e6a9827f93a821d87,24861,,[],0,0,0,0,0,0,0
2534,5,220ef9c058a2132e6a9827f93a821d87,50798,,[],0,0,0,0,0,0,0
2535,5,220ef9c058a2132e6a9827f93a821d87,28381,,[],0,0,0,0,0,0,0
2536,5,220ef9c058a2132e6a9827f93a821d87,12505,,[],0,0,0,0,0,0,0
2537,4,220ef9c058a2132e6a9827f93a821d87,571075,,[],0,0,0,0,0,0,0
2538,4,220ef9c058a2132e6a9827f93a821d87,454539,,[],0,0,0,0,0,0,0
2539,4,220ef9c058a2132e6a9827f93a821d87,831231,,[],0,0,0,0,0,0,0
2540,5,220ef9c058a2132e6a9827f93a821d87,104507,,[],0,0,0,0,0,0,0
2541,5,220ef9c058a2132e6a9827f93a821d87,83441,,[],0,0,0,0,0,0,0
2542,5,220ef9c058a2132e6a9827f93a821d87,918932,,[],0,0,0,0,0,0,0
2543,5,220ef9c058a2132e6a9827f93a821d87,361615,,[],0,0,0,0,0,0,0
2544,5,220ef9c058a2132e6a9827f93a821d87,83415,,[],0,0,0,0,0,0,0
2545,5,220ef9c058a2132e6a9827f93a821d87,361618,,[],0,0,0,0,0,0,0
2546,5,220ef9c058a2132e6a9827f93a821d87,83411,,[],0,0,0,0,0,0,0
2547,5,220ef9c058a2132e6a9827f93a821d87,83429,,[],0,0,0,0,0,0,0
2548,5,220ef9c058a2132e6a9827f93a821d87,776329,,[],0,0,0,0,0,0,0
2549,5,220ef9c058a2132e6a9827f93a821d87,83405,,[],0,0,0,0,0,0,0
2550,5,220ef9c058a2132e6a9827f93a821d87,776322,,[],0,0,0,0,0,0,0
2551,4,220ef9c058a2132e6a9827f93a821d87,41325,,[],0,0,0,0,0,0,0
2552,5,220ef9c058a2132e6a9827f93a821d87,45116,,[],0,0,0,0,0,0,0
2553,5,220ef9c058a2132e6a9827f93a821d87,45122,,[],0,0,0,0,0,0,0
2554,5,220ef9c058a2132e6a9827f93a821d87,77254,,[],0,0,0,0,0,0,0
2555,5,220ef9c058a2132e6a9827f93a821d87,104738,,[],0,0,0,0,0,0,0
2556,5,220ef9c058a2132e6a9827f93a821d87,170226,,[],0,0,0,0,0,0,0
2557,5,220ef9c058a2132e6a9827f93a821d87,10305,,[],0,0,0,0,0,0,0
2558,5,220ef9c058a2132e6a9827f93a821d87,104739,,[],0,0,0,0,0,0,0
2559,5,220ef9c058a2132e6a9827f93a821d87,104737,,[],0,0,0,0,0,0,0
2560,5,220ef9c058a2132e6a9827f93a821d87,77255,,[],0,0,0,0,0,0,0
2561,5,220ef9c058a2132e6a9827f93a821d87,360259,,[],0,0,0,0,0,0,0
2562,4,220ef9c058a2132e6a9827f93a821d87,53942,,[],0,0,0,0,0,0,0
2563,5,220ef9c058a2132e6a9827f93a821d87,251971,,[],0,0,0,0,0,0,0
2564,5,220ef9c058a2132e6a9827f93a821d87,322617,,[],0,0,0,0,0,0,0
2565,4,220ef9c058a2132e6a9827f93a821d87,251966,,[],0,0,0,0,0,0,0
2566,4,220ef9c058a2132e6a9827f93a821d87,251960,,[],0,0,0,0,0,0,0
2567,4,220ef9c058a2132e6a9827f93a821d87,871835,,[],0,0,0,0,0,0,0
2568,4,220ef9c058a2132e6a9827f93a821d87,251964,,[],0,0,0,0,0,0,0
2569,5,220ef9c058a2132e6a9827f93a821d87,1946056,,[],0,0,0,0,0,0,0
2570,5,220ef9c058a2132e6a9827f93a821d87,802147,,[],0,0,0,0,0,0,0
2571,5,220ef9c058a2132e6a9827f93a821d87,910685,,[],0,0,0,0,0,0,0
2572,5,220ef9c058a2132e6a9827f93a821d87,533102,,[],0,0,0,0,0,0,0
2573,5,220ef9c058a2132e6a9827f93a821d87,537519,,[],0,0,0,0,0,0,0
2574,5,220ef9c058a2132e6a9827f93a821d87,679700,,[],0,0,0,0,0,0,0
2575,5,220ef9c058a2132e6a9827f93a821d87,1927483,,[],0,0,0,0,0,0,0
2576,5,220ef9c058a2132e6a9827f93a821d87,679702,,[],0,0,0,0,0,0,0
2577,5,220ef9c058a2132e6a9827f93a821d87,679701,,[],0,0,0,0,0,0,0
2578,5,220ef9c058a2132e6a9827f93a821d87,602279,,[],0,0,0,0,0,0,0
2579,5,220ef9c058a2132e6a9827f93a821d87,83422,,[],0,0,0,0,0,0,0
2580,5,220ef9c058a2132e6a9827f93a821d87,83410,,[],0,0,0,0,0,0,0
2581,5,220ef9c058a2132e6a9827f93a821d87,748989,,[],0,0,0,0,0,0,0
2582,5,220ef9c058a2132e6a9827f93a821d87,420967,,[],0,0,0,0,0,0,0
2583,5,220ef9c058a2132e6a9827f93a821d87,83396,,[],0,0,0,0,0,0,0
2584,4,220ef9c058a2132e6a9827f93a821d87,918924,,[],0,0,0,0,0,0,0
2585,5,220ef9c058a2132e6a9827f93a821d87,83412,,[],0,0,0,0,0,0,0
2586,5,220ef9c058a2132e6a9827f93a821d87,6628,,[],0,0,0,0,0,0,0
2587,4,220ef9c058a2132e6a9827f93a821d87,85379,,[],0,0,0,0,0,0,0
2588,4,220ef9c058a2132e6a9827f93a821d87,13145,,[],0,0,0,0,0,0,0
2589,4,220ef9c058a2132e6a9827f93a821d87,6534,,[],0,0,0,0,0,0,0
2590,5,220ef9c058a2132e6a9827f93a821d87,40024,,[],0,0,0,0,0,0,0
2591,5,220ef9c058a2132e6a9827f93a821d87,12868761,,[],0,0,0,0,0,0,0
2592,4,220ef9c058a2132e6a9827f93a821d87,79790,,[],0,0,0,0,0,0,0
2593,4,220ef9c058a2132e6a9827f93a821d87,2145681,,[],0,0,0,0,0,0,0
2594,4,220ef9c058a2132e6a9827f93a821d87,227603,,[],0,0,0,0,0,0,0
2595,5,220ef9c058a2132e6a9827f93a821d87,361459,,[],0,0,0,0,0,0,0
2596,5,220ef9c058a2132e6a9827f93a821d87,1241,,[],0,0,0,0,0,0,0
2597,5,220ef9c058a2132e6a9827f93a821d87,32370,,[],0,0,0,0,0,0,0
2598,5,220ef9c058a2132e6a9827f93a821d87,1617,,[],0,0,0,0,0,0,0
2599,5,220ef9c058a2132e6a9827f93a821d87,61115,,[],0,0,0,0,0,0,0
2600,5,220ef9c058a2132e6a9827f93a821d87,6520,,[],0,0,0,0,0,0,0
2601,5,220ef9c058a2132e6a9827f93a821d87,242006,,[],0,0,0,0,0,0,0
2602,5,220ef9c058a2132e6a9827f93a821d87,43448,,[],0,0,0,0,0,0,0
2603,4,220ef9c058a2132e6a9827f93a821d87,10611,,[],0,0,0,0,0,0,0
2604,5,220ef9c058a2132e6a9827f93a821d87,391729,,[],0,0,0,0,0,0,0
2605,5,220ef9c058a2132e6a9827f93a821d87,28676,,[],0,0,0,0,0,0,0
2606,5,220ef9c058a2132e6a9827f93a821d87,23919,,[],0,0,0,0,0,0,0
2607,5,220ef9c058a2132e6a9827f93a821d87,11901,,[],0,0,0,0,0,0,0
2608,4,220ef9c058a2132e6a9827f93a821d87,59219,,[],0,0,0,0,0,0,0
2609,4,220ef9c058a2132e6a9827f93a821d87,10619,,[],0,0,0,0,0,0,0
2610,5,220ef9c058a2132e6a9827f93a821d87,10625,,[],0,0,0,0,0,0,0
2611,4,220ef9c058a2132e6a9827f93a821d87,28877,,[],0,0,0,0,0,0,0
2612,5,220ef9c058a2132e6a9827f93a821d87,32692,,[],0,0,0,0,0,0,0
2613,5,220ef9c058a2132e6a9827f93a821d87,10628,,[],0,0,0,0,0,0,0
2614,4,220ef9c058a2132e6a9827f93a821d87,11597,,[],0,0,0,0,0,0,0
2615,4,220ef9c058a2132e6a9827f93a821d87,11573,,[],0,0,0,0,0,0,0
2616,4,220ef9c058a2132e6a9827f93a821d87,107291,,[],0,0,0,0,0,0,0
2617,5,220ef9c058a2132e6a9827f93a821d87,10614,,[],0,0,0,0,0,0,0
2618,4,220ef9c058a2132e6a9827f93a821d87,33553,,[],0,0,0,0,0,0,0
2619,5,220ef9c058a2132e6a9827f93a821d87,5413,,[],0,0,0,0,0,0,0
2620,4,220ef9c058a2132e6a9827f93a821d87,455764,,[],0,0,0,0,0,0,0
2621,5,220ef9c058a2132e6a9827f93a821d87,219535,,[],0,0,0,0,0,0,0
2622,4,220ef9c058a2132e6a9827f93a821d87,6572,,[],0,0,0,0,0,0,0
2623,4,220ef9c058a2132e6a9827f93a821d87,293101,,[],0,0,0,0,0,0,0
2624,5,220ef9c058a2132e6a9827f93a821d87,10592,,[],0,0,0,0,0,0,0
2625,5,220ef9c058a2132e6a9827f93a821d87,18342,,[],0,0,0,0,0,0,0
